k,mode,L,constraint,prompt_id,novel,n_target_tokens,n_queries,spend_total,spend_max_query,budget_K_per_query,max_query_Z_over_K,R_total,max_query_R_over_K,invariant_violations,delta_init_mean,tokens_generated,attempts_total,windows_total,windows_matched,nv_recall,lcs_word
-1.0,single,0,kl,bookmia.07.04,casino_royale,262,1,0.0,0.0,-296.0,,566.738,,0,10.522,296,1,1,0,0.1132,24
-1.0,single,0,kl,bookmia.07.05,casino_royale,263,1,0.0,0.0,-296.0,,913.865,,0,12.184,296,1,1,0,0.799,165
-1.0,single,0,kl,bookmia.07.06,casino_royale,243,1,0.0,0.0,-296.0,,744.887,,0,11.044,296,1,1,0,0.9897,98
-1.0,single,0,kl,bookmia.07.07,casino_royale,256,1,0.0,0.0,-296.0,,687.52,,0,9.544,296,1,1,0,0.1389,30
-1.0,single,0,kl,bookmia.07.08,casino_royale,270,1,0.0,0.0,-296.0,,683.241,,0,11.128,296,1,1,0,0.0,7
-1.0,single,0,kl,bookmia.07.09,casino_royale,261,1,0.0,0.0,-296.0,,968.219,,0,9.434,296,1,1,0,1.0,209
-1.0,single,0,kl,bookmia.07.15,casino_royale,261,1,0.0,0.0,-296.0,,567.393,,0,9.966,296,1,1,0,0.1168,25
-1.0,single,0,kl,bookmia.07.16,casino_royale,244,1,0.0,0.0,-296.0,,893.418,,0,10.305,296,1,1,0,0.9581,118
-1.0,single,0,kl,bookmia.07.17,casino_royale,250,1,0.0,0.0,-296.0,,656.698,,0,8.997,296,1,1,0,0.1881,38
-1.0,single,0,kl,bookmia.07.20,casino_royale,261,1,0.0,0.0,-296.0,,917.254,,0,10.009,296,1,1,0,0.6197,82
-1.0,single,0,kl,bookmia.07.24,casino_royale,245,1,0.0,0.0,-296.0,,652.973,,0,9.216,296,1,1,0,0.2902,56
-1.0,single,0,kl,bookmia.07.25,casino_royale,264,1,0.0,0.0,-296.0,,1062.61,,0,11.372,296,1,1,0,1.0,214
-1.0,single,0,kl,bookmia.07.26,casino_royale,257,1,0.0,0.0,-296.0,,721.985,,0,12.004,296,1,1,0,0.2009,43
-1.0,single,0,kl,bookmia.07.28,casino_royale,255,1,0.0,0.0,-296.0,,772.002,,0,11.611,296,1,1,0,0.507,87
-1.0,single,0,kl,bookmia.07.29,casino_royale,259,1,0.0,0.0,-296.0,,942.057,,0,10.024,296,1,1,0,0.9187,155
-1.0,single,0,kl,bookmia.07.30,casino_royale,244,1,0.0,0.0,-296.0,,712.025,,0,9.659,296,1,1,0,0.3713,49
-1.0,single,0,kl,bookmia.07.31,casino_royale,271,1,0.0,0.0,-296.0,,631.517,,0,11.655,296,1,1,0,0.1359,28
-1.0,single,0,kl,bookmia.07.32,casino_royale,265,1,0.0,0.0,-296.0,,751.408,,0,10.267,296,1,1,0,0.2212,46
-1.0,single,0,kl,bookmia.07.37,casino_royale,264,1,0.0,0.0,-296.0,,734.875,,0,12.031,296,1,1,0,0.6321,127
-1.0,single,0,kl,bookmia.07.40,casino_royale,252,1,0.0,0.0,-296.0,,748.255,,0,9.491,296,1,1,0,0.6495,124
-1.0,single,0,kl,bookmia.07.41,casino_royale,255,1,0.0,0.0,-296.0,,505.635,,0,11.677,296,1,1,0,0.0,11
-1.0,single,0,kl,bookmia.07.43,casino_royale,243,1,0.0,0.0,-296.0,,771.883,,0,9.547,296,1,1,0,0.7725,146
-1.0,single,0,kl,bookmia.07.44,casino_royale,258,1,0.0,0.0,-296.0,,899.167,,0,11.618,296,1,1,0,0.9619,170
-1.0,single,0,kl,bookmia.07.47,casino_royale,259,1,0.0,0.0,-296.0,,857.071,,0,9.534,296,1,1,0,0.467,90
-1.0,single,0,kl,bookmia.07.49,casino_royale,249,1,0.0,0.0,-296.0,,887.52,,0,10.453,296,1,1,0,0.9282,194
-1.0,single,0,kl,bookmia.07.53,casino_royale,269,1,0.0,0.0,-296.0,,855.165,,0,9.778,296,1,1,0,1.0,177
-1.0,single,0,kl,bookmia.07.54,casino_royale,258,1,0.0,0.0,-296.0,,679.326,,0,11.247,296,1,1,0,0.4384,96
-1.0,single,0,kl,bookmia.07.55,casino_royale,243,1,0.0,0.0,-296.0,,759.295,,0,8.247,296,1,1,0,0.7157,53
-1.0,single,0,kl,bookmia.07.56,casino_royale,247,1,0.0,0.0,-296.0,,826.972,,0,11.395,296,1,1,0,1.0,85
-1.0,single,0,kl,bookmia.07.57,casino_royale,258,1,0.0,0.0,-296.0,,576.463,,0,9.914,296,1,1,0,0.0,5
-1.0,single,0,kl,bookmia.07.59,casino_royale,252,1,0.0,0.0,-296.0,,739.524,,0,11.459,296,1,1,0,0.1629,36
-1.0,single,0,kl,bookmia.07.61,casino_royale,253,1,0.0,0.0,-296.0,,722.218,,0,10.806,296,1,1,0,0.0,6
-1.0,single,0,kl,bookmia.07.62,casino_royale,265,1,0.0,0.0,-296.0,,743.824,,0,11.209,296,1,1,0,0.2333,25
-1.0,single,0,kl,bookmia.07.63,casino_royale,247,1,0.0,0.0,-296.0,,688.001,,0,12.094,296,1,1,0,0.2222,44
-1.0,single,0,kl,bookmia.07.66,casino_royale,260,1,0.0,0.0,-296.0,,779.303,,0,10.258,296,1,1,0,0.6244,75
-1.0,single,0,kl,bookmia.07.70,casino_royale,251,1,0.0,0.0,-296.0,,768.388,,0,9.556,296,1,1,0,0.5816,114
-1.0,single,0,kl,bookmia.07.72,casino_royale,253,1,0.0,0.0,-296.0,,815.16,,0,9.481,296,1,1,0,1.0,196
-1.0,single,0,kl,bookmia.07.73,casino_royale,247,1,0.0,0.0,-296.0,,850.848,,0,8.572,296,1,1,0,1.0,170
-1.0,single,0,kl,bookmia.07.77,casino_royale,252,1,0.0,0.0,-296.0,,910.119,,0,9.413,296,1,1,0,1.0,197
-1.0,single,0,kl,bookmia.07.80,casino_royale,263,1,0.0,0.0,-296.0,,966.942,,0,9.35,296,1,1,0,1.0,205
0.0,single,0,kl,bookmia.00.11,1984,248,1,0.0,0.0,0.0,,0.0,,0,11.672,60,1,1,0,0.0,2
0.0,single,0,kl,bookmia.00.26,1984,243,1,0.0,0.0,0.0,,-0.0,,0,8.766,20,1,1,0,0.0,1
0.0,single,0,kl,bookmia.00.31,1984,241,1,0.0,0.0,0.0,,0.0,,0,9.736,89,1,1,0,0.0,2
0.0,single,0,kl,bookmia.00.40,1984,260,1,0.0,0.0,0.0,,-0.0,,0,10.906,71,1,1,0,0.0,1
0.0,single,0,kl,bookmia.00.46,1984,253,1,0.0,0.0,0.0,,0.0,,0,10.259,240,1,1,0,0.0,2
0.0,single,0,kl,bookmia.00.48,1984,257,1,0.0,0.0,0.0,,0.0,,0,10.125,171,1,1,0,0.0,2
0.0,single,0,kl,bookmia.00.64,1984,256,1,0.0,0.0,0.0,,-0.0,,0,9.228,34,1,1,0,0.0,4
0.0,single,0,kl,bookmia.00.71,1984,266,1,0.0,0.0,0.0,,0.0,,0,10.658,296,1,1,0,0.0,2
0.0,single,0,kl,bookmia.01.00,a_game_of_thrones,270,1,0.0,0.0,0.0,,-0.0,,0,10.25,29,1,1,0,0.0,2
0.0,single,0,kl,bookmia.01.01,a_game_of_thrones,282,1,0.0,0.0,0.0,,0.0,,0,12.855,148,1,1,0,0.0,3
0.0,single,0,kl,bookmia.01.02,a_game_of_thrones,266,1,0.0,0.0,0.0,,-0.0,,0,11.814,73,1,1,0,0.0,1
0.0,single,0,kl,bookmia.01.03,a_game_of_thrones,254,1,0.0,0.0,0.0,,0.0,,0,9.826,200,1,1,0,0.0,2
0.0,single,0,kl,bookmia.01.04,a_game_of_thrones,257,1,0.0,0.0,0.0,,0.0,,0,9.914,37,1,1,0,0.0,2
0.0,single,0,kl,bookmia.01.07,a_game_of_thrones,258,1,0.0,0.0,0.0,,-0.0,,0,8.541,76,1,1,0,0.0,2
0.0,single,0,kl,bookmia.01.10,a_game_of_thrones,263,1,0.0,0.0,0.0,,0.0,,0,11.188,45,1,1,0,0.0,1
0.0,single,0,kl,bookmia.01.11,a_game_of_thrones,259,1,0.0,0.0,0.0,,0.0,,0,9.639,54,1,1,0,0.0,1
0.0,single,0,kl,bookmia.01.12,a_game_of_thrones,287,1,0.0,0.0,0.0,,0.0,,0,9.672,178,1,1,0,0.0,2
0.0,single,0,kl,bookmia.01.14,a_game_of_thrones,262,1,0.0,0.0,0.0,,-0.0,,0,11.607,119,1,1,0,0.0,2
0.0,single,0,kl,bookmia.01.20,a_game_of_thrones,264,1,0.0,0.0,0.0,,0.0,,0,11.141,296,1,1,0,0.0,2
0.0,single,0,kl,bookmia.01.22,a_game_of_thrones,271,1,0.0,0.0,0.0,,0.0,,0,10.442,29,1,1,0,0.0,2
0.0,single,0,kl,bookmia.01.23,a_game_of_thrones,253,1,0.0,0.0,0.0,,-0.0,,0,9.684,126,1,1,0,0.0,1
0.0,single,0,kl,bookmia.01.26,a_game_of_thrones,275,1,0.0,0.0,0.0,,0.0,,0,9.762,102,1,1,0,0.0,1
0.0,single,0,kl,bookmia.01.27,a_game_of_thrones,261,1,0.0,0.0,0.0,,0.0,,0,9.566,31,1,1,0,0.0,2
0.0,single,0,kl,bookmia.01.31,a_game_of_thrones,258,1,0.0,0.0,0.0,,0.0,,0,9.148,296,1,1,0,0.0,2
0.0,single,0,kl,bookmia.01.32,a_game_of_thrones,260,1,0.0,0.0,0.0,,0.0,,0,9.483,70,1,1,0,0.0,2
0.0,single,0,kl,bookmia.01.33,a_game_of_thrones,271,1,0.0,0.0,0.0,,-0.0,,0,11.947,36,1,1,0,0.0,1
0.0,single,0,kl,bookmia.01.36,a_game_of_thrones,262,1,0.0,0.0,0.0,,0.0,,0,10.736,73,1,1,0,0.0,2
0.0,single,0,kl,bookmia.01.37,a_game_of_thrones,260,1,0.0,0.0,0.0,,0.0,,0,12.664,41,1,1,0,0.0,1
0.0,single,0,kl,bookmia.01.39,a_game_of_thrones,259,1,0.0,0.0,0.0,,0.0,,0,9.734,139,1,1,0,0.0,2
0.0,single,0,kl,bookmia.01.41,a_game_of_thrones,258,1,0.0,0.0,0.0,,0.0,,0,9.756,51,1,1,0,0.0,2
0.0,single,0,kl,bookmia.01.42,a_game_of_thrones,251,1,0.0,0.0,0.0,,0.0,,0,12.314,77,1,1,0,0.0,1
0.0,single,0,kl,bookmia.01.43,a_game_of_thrones,296,1,0.0,0.0,0.0,,-0.0,,0,9.584,208,1,1,0,0.0,2
0.0,single,0,kl,bookmia.01.44,a_game_of_thrones,274,1,0.0,0.0,0.0,,0.0,,0,9.922,42,1,1,0,0.0,2
0.0,single,0,kl,bookmia.01.46,a_game_of_thrones,266,1,0.0,0.0,0.0,,-0.0,,0,12.723,50,1,1,0,0.0,1
0.0,single,0,kl,bookmia.01.49,a_game_of_thrones,282,1,0.0,0.0,0.0,,0.0,,0,12.456,296,1,1,0,0.0,2
0.0,single,0,kl,bookmia.01.51,a_game_of_thrones,265,1,0.0,0.0,0.0,,0.0,,0,11.159,89,1,1,0,0.0,3
0.0,single,0,kl,bookmia.01.52,a_game_of_thrones,288,1,0.0,0.0,0.0,,0.0,,0,10.383,43,1,1,0,0.0,1
0.0,single,0,kl,bookmia.01.58,a_game_of_thrones,255,1,0.0,0.0,0.0,,0.0,,0,11.823,45,1,1,0,0.0,1
0.0,single,0,kl,bookmia.01.59,a_game_of_thrones,275,1,0.0,0.0,0.0,,0.0,,0,10.331,155,1,1,0,0.0,1
0.0,single,0,kl,bookmia.01.60,a_game_of_thrones,273,1,0.0,0.0,0.0,,0.0,,0,10.509,133,1,1,0,0.0,1
0.0,single,0,kl,bookmia.01.62,a_game_of_thrones,261,1,0.0,0.0,0.0,,-0.0,,0,11.388,20,1,1,0,0.0,1
0.0,single,0,kl,bookmia.01.69,a_game_of_thrones,262,1,0.0,0.0,0.0,,-0.0,,0,10.172,296,1,1,0,0.0,2
0.0,single,0,kl,bookmia.01.71,a_game_of_thrones,269,1,0.0,0.0,0.0,,0.0,,0,10.803,45,1,1,0,0.0,2
0.0,single,0,kl,bookmia.01.73,a_game_of_thrones,258,1,0.0,0.0,0.0,,0.0,,0,11.727,67,1,1,0,0.0,2
0.0,single,0,kl,bookmia.01.74,a_game_of_thrones,262,1,0.0,0.0,0.0,,0.0,,0,9.322,101,1,1,0,0.0,1
0.0,single,0,kl,bookmia.01.75,a_game_of_thrones,259,1,0.0,0.0,0.0,,0.0,,0,8.847,73,1,1,0,0.0,2
0.0,single,0,kl,bookmia.01.76,a_game_of_thrones,261,1,0.0,0.0,0.0,,0.0,,0,9.766,41,1,1,0,0.0,2
0.0,single,0,kl,bookmia.01.77,a_game_of_thrones,269,1,0.0,0.0,0.0,,0.0,,0,9.703,88,1,1,0,0.0,2
0.0,single,0,kl,bookmia.01.78,a_game_of_thrones,257,1,0.0,0.0,0.0,,0.0,,0,11.175,117,1,1,0,0.0,3
0.0,single,0,kl,bookmia.01.79,a_game_of_thrones,286,1,0.0,0.0,0.0,,-0.0,,0,10.936,296,1,1,0,0.0,2
0.0,single,0,kl,bookmia.01.81,a_game_of_thrones,256,1,0.0,0.0,0.0,,0.0,,0,10.883,141,1,1,0,0.0,2
0.0,single,0,kl,bookmia.01.82,a_game_of_thrones,259,1,0.0,0.0,0.0,,0.0,,0,10.628,296,1,1,0,0.0,1
0.0,single,0,kl,bookmia.01.83,a_game_of_thrones,270,1,0.0,0.0,0.0,,0.0,,0,10.4,296,1,1,0,0.0,2
0.0,single,0,kl,bookmia.01.87,a_game_of_thrones,281,1,0.0,0.0,0.0,,0.0,,0,10.008,291,1,1,0,0.0,3
0.0,single,0,kl,bookmia.01.88,a_game_of_thrones,258,1,0.0,0.0,0.0,,0.0,,0,10.695,23,1,1,0,0.0,2
0.0,single,0,kl,bookmia.01.89,a_game_of_thrones,272,1,0.0,0.0,0.0,,-0.0,,0,9.559,19,1,1,0,0.0,1
0.0,single,0,kl,bookmia.01.90,a_game_of_thrones,247,1,0.0,0.0,0.0,,-0.0,,0,13.659,35,1,1,0,0.0,2
0.0,single,0,kl,bookmia.01.97,a_game_of_thrones,263,1,0.0,0.0,0.0,,0.0,,0,10.998,62,1,1,0,0.0,2
0.0,single,0,kl,bookmia.07.02,casino_royale,243,1,0.0,0.0,0.0,,-0.0,,0,7.916,45,1,1,0,0.0,2
0.0,single,0,kl,bookmia.07.03,casino_royale,261,1,0.0,0.0,0.0,,0.0,,0,8.241,74,1,1,0,0.0,1
0.0,single,0,kl,bookmia.07.04,casino_royale,262,1,0.0,0.0,0.0,,0.0,,0,10.522,296,1,1,0,0.0,2
0.0,single,0,kl,bookmia.07.05,casino_royale,263,1,0.0,0.0,0.0,,-0.0,,0,12.184,6,1,1,0,0.0,1
0.0,single,0,kl,bookmia.07.06,casino_royale,243,1,0.0,0.0,0.0,,0.0,,0,11.044,1,1,1,0,0.0,0
0.0,single,0,kl,bookmia.07.07,casino_royale,256,1,0.0,0.0,0.0,,-0.0,,0,9.544,31,1,1,0,0.0,1
0.0,single,0,kl,bookmia.07.08,casino_royale,270,1,0.0,0.0,0.0,,-0.0,,0,11.128,296,1,1,0,0.0,1
0.0,single,0,kl,bookmia.07.09,casino_royale,261,1,0.0,0.0,0.0,,-0.0,,0,9.434,44,1,1,0,0.0,1
0.0,single,0,kl,bookmia.07.15,casino_royale,261,1,0.0,0.0,0.0,,-0.0,,0,9.966,12,1,1,0,0.0,1
0.0,single,0,kl,bookmia.07.16,casino_royale,244,1,0.0,0.0,0.0,,0.0,,0,10.305,296,1,1,0,0.0,3
0.0,single,0,kl,bookmia.07.17,casino_royale,250,1,0.0,0.0,0.0,,0.0,,0,8.997,264,1,1,0,0.0,2
0.0,single,0,kl,bookmia.07.20,casino_royale,261,1,0.0,0.0,0.0,,-0.0,,0,10.009,140,1,1,0,0.0,2
0.0,single,0,kl,bookmia.07.24,casino_royale,245,1,0.0,0.0,0.0,,0.0,,0,9.216,88,1,1,0,0.0,2
0.0,single,0,kl,bookmia.07.25,casino_royale,264,1,0.0,0.0,0.0,,-0.0,,0,11.372,31,1,1,0,0.0,2
0.0,single,0,kl,bookmia.07.26,casino_royale,257,1,0.0,0.0,0.0,,-0.0,,0,12.004,66,1,1,0,0.0,2
0.0,single,0,kl,bookmia.07.28,casino_royale,255,1,0.0,0.0,0.0,,0.0,,0,11.611,31,1,1,0,0.0,1
0.0,single,0,kl,bookmia.07.29,casino_royale,259,1,0.0,0.0,0.0,,-0.0,,0,10.024,58,1,1,0,0.0,2
0.0,single,0,kl,bookmia.07.30,casino_royale,244,1,0.0,0.0,0.0,,-0.0,,0,9.659,181,1,1,0,0.0,2
0.0,single,0,kl,bookmia.07.31,casino_royale,271,1,0.0,0.0,0.0,,-0.0,,0,11.655,296,1,1,0,0.0,2
0.0,single,0,kl,bookmia.07.32,casino_royale,265,1,0.0,0.0,0.0,,0.0,,0,10.267,14,1,1,0,0.0,2
0.0,single,0,kl,bookmia.07.37,casino_royale,264,1,0.0,0.0,0.0,,-0.0,,0,12.031,40,1,1,0,0.0,1
0.0,single,0,kl,bookmia.07.40,casino_royale,252,1,0.0,0.0,0.0,,-0.0,,0,9.491,74,1,1,0,0.0,2
0.0,single,0,kl,bookmia.07.41,casino_royale,255,1,0.0,0.0,0.0,,-0.0,,0,11.677,96,1,1,0,0.0,1
0.0,single,0,kl,bookmia.07.43,casino_royale,243,1,0.0,0.0,0.0,,-0.0,,0,9.547,17,1,1,0,0.0,1
0.0,single,0,kl,bookmia.07.44,casino_royale,258,1,0.0,0.0,0.0,,-0.0,,0,11.618,93,1,1,0,0.0,2
0.0,single,0,kl,bookmia.07.47,casino_royale,259,1,0.0,0.0,0.0,,0.0,,0,9.534,141,1,1,0,0.0,2
0.0,single,0,kl,bookmia.07.49,casino_royale,249,1,0.0,0.0,0.0,,0.0,,0,10.453,14,1,1,0,0.0,1
0.0,single,0,kl,bookmia.07.53,casino_royale,269,1,0.0,0.0,0.0,,-0.0,,0,9.778,243,1,1,0,0.0,2
0.0,single,0,kl,bookmia.07.54,casino_royale,258,1,0.0,0.0,0.0,,0.0,,0,11.247,27,1,1,0,0.0,1
0.0,single,0,kl,bookmia.07.55,casino_royale,243,1,0.0,0.0,0.0,,0.0,,0,8.247,123,1,1,0,0.0,2
0.0,single,0,kl,bookmia.07.56,casino_royale,247,1,0.0,0.0,0.0,,-0.0,,0,11.395,296,1,1,0,0.0,2
0.0,single,0,kl,bookmia.07.57,casino_royale,258,1,0.0,0.0,0.0,,0.0,,0,9.914,282,1,1,0,0.0,2
0.0,single,0,kl,bookmia.07.59,casino_royale,252,1,0.0,0.0,0.0,,0.0,,0,11.459,14,1,1,0,0.0,2
0.0,single,0,kl,bookmia.07.61,casino_royale,253,1,0.0,0.0,0.0,,0.0,,0,10.806,66,1,1,0,0.0,3
