prompt_id,rank,reward
mmlu0,0,-24.187498
mmlu0,1,-9.810530
mmlu0,2,-10.994205
mmlu0,3,-24.187498
mmlu0,4,-9.122714
mmlu0,5,-2.725106
mmlu0,6,-11.275886
mmlu0,7,-24.687498
mmlu0,8,-7.813694
mmlu0,9,-5.906332
mmlu0,10,-10.746191
mmlu0,11,-25.437498
mmlu0,12,-6.469397
mmlu0,13,-10.746191
mmlu0,14,-3.928243
mmlu0,15,-7.375219
mmlu0,16,-7.221336
mmlu0,17,-2.415355
mmlu0,18,-23.874998
mmlu0,19,-10.713648
mmlu0,20,-8.178916
mmlu0,21,-6.546182
mmlu0,22,-6.421371
mmlu0,23,-6.922173
mmlu0,24,-1.246028
mmlu0,25,-8.089063
mmlu0,26,-0.312383
mmlu0,27,-11.496737
mmlu0,28,-7.128216
mmlu0,29,-7.833548
mmlu0,30,-22.999998
mmlu0,31,-12.969998
mmlu0,32,-8.154846
mmlu0,33,-8.059130
mmlu0,34,-9.299127
mmlu0,35,-6.499989
mmlu0,36,-9.197503
mmlu0,37,-23.624998
mmlu0,38,-8.138217
mmlu0,39,-5.950140
mmlu0,40,-9.115284
mmlu0,41,-4.606094
mmlu0,42,-5.503232
mmlu0,43,-24.812498
mmlu0,44,-12.179492
mmlu0,45,-4.060875
mmlu0,46,-6.076101
mmlu0,47,-3.480947
mmlu0,48,-10.362753
mmlu0,49,-22.749998
mmlu0,50,-0.879205
mmlu0,51,-3.912172
mmlu0,52,-10.651034
mmlu0,53,-12.188029
mmlu0,54,-10.246750
mmlu0,55,-10.246750
mmlu0,56,-25.437498
mmlu0,57,-6.659473
mmlu0,58,-8.944221
mmlu0,59,1.646173
mmlu0,60,-10.460003
mmlu0,61,-6.297802
mmlu0,62,-6.437491
mmlu0,63,-8.131902
mmlu1,0,-15.374705
mmlu1,1,-5.124453
mmlu1,2,-8.499903
mmlu1,3,-7.802379
mmlu1,4,-26.187498
mmlu1,5,-11.155283
mmlu1,6,-12.583781
mmlu1,7,4.006125
mmlu1,8,-7.621176
mmlu1,9,-8.746223
mmlu1,10,-13.374950
