k,mode,L,constraint,prompt_id,novel,n_target_tokens,n_queries,spend_total,spend_max_query,budget_K_per_query,max_query_Z_over_K,R_total,max_query_R_over_K,invariant_violations,delta_init_mean,tokens_generated,attempts_total,windows_total,windows_matched,nv_recall,lcs_word
0.0,oracle,50,kl,bookmia.07.80,casino_royale,263,6,0.0,0.0,0.0,,-0.0,,0,13.03,300,6,6,0,0.0,3
0.0,chained,20,kl,bookmia.00.11,1984,248,13,0.0,0.0,0.0,,0.0,,0,11.661,260,13,13,0,0.0,2
0.0,chained,20,kl,bookmia.00.26,1984,243,13,0.0,0.0,0.0,,-0.0,,0,8.785,260,13,13,0,0.0,1
0.0,chained,20,kl,bookmia.00.31,1984,241,13,0.0,0.0,0.0,,0.0,,0,9.731,260,13,13,0,0.0,1
0.0,chained,20,kl,bookmia.00.40,1984,260,13,0.0,0.0,0.0,,0.0,,0,10.9,260,13,13,0,0.0,1
0.0,chained,20,kl,bookmia.00.46,1984,253,13,0.0,0.0,0.0,,0.0,,0,10.248,260,13,13,0,0.0,2
0.0,chained,20,kl,bookmia.00.48,1984,257,13,0.0,0.0,0.0,,0.0,,0,10.131,260,13,13,0,0.0,1
0.0,chained,20,kl,bookmia.00.64,1984,256,13,0.0,0.0,0.0,,-0.0,,0,9.228,45,13,13,0,0.0,4
0.0,chained,20,kl,bookmia.00.71,1984,266,14,0.0,0.0,0.0,,-0.0,,0,10.682,74,14,14,0,0.0,2
0.0,chained,20,kl,bookmia.01.00,a_game_of_thrones,270,14,0.0,0.0,0.0,,-0.0,,0,10.24,280,14,14,0,0.0,2
0.0,chained,20,kl,bookmia.01.01,a_game_of_thrones,282,15,0.0,0.0,0.0,,-0.0,,0,12.842,300,15,15,0,0.0,3
0.0,chained,20,kl,bookmia.01.02,a_game_of_thrones,266,14,0.0,0.0,0.0,,-0.0,,0,11.821,60,14,14,0,0.0,1
0.0,chained,20,kl,bookmia.01.03,a_game_of_thrones,254,13,0.0,0.0,0.0,,0.0,,0,9.813,260,13,13,0,0.0,1
0.0,chained,20,kl,bookmia.01.04,a_game_of_thrones,257,13,0.0,0.0,0.0,,0.0,,0,9.903,55,13,13,0,0.0,1
0.0,chained,20,kl,bookmia.01.07,a_game_of_thrones,258,13,0.0,0.0,0.0,,-0.0,,0,8.538,43,13,13,0,0.0,2
0.0,chained,20,kl,bookmia.01.10,a_game_of_thrones,263,14,0.0,0.0,0.0,,0.0,,0,11.18,280,14,14,0,0.0,2
0.0,chained,20,kl,bookmia.01.11,a_game_of_thrones,259,13,0.0,0.0,0.0,,-0.0,,0,9.656,85,13,13,0,0.0,1
0.0,chained,20,kl,bookmia.01.12,a_game_of_thrones,287,15,0.0,0.0,0.0,,0.0,,0,9.662,300,15,15,0,0.0,1
0.0,chained,20,kl,bookmia.01.14,a_game_of_thrones,262,14,0.0,0.0,0.0,,0.0,,0,11.607,265,14,14,0,0.0,1
0.0,chained,20,kl,bookmia.01.20,a_game_of_thrones,264,14,0.0,0.0,0.0,,-0.0,,0,11.138,280,14,14,0,0.0,2
0.0,chained,20,kl,bookmia.01.22,a_game_of_thrones,271,14,0.0,0.0,0.0,,0.0,,0,10.438,41,14,14,0,0.0,2
0.0,chained,20,kl,bookmia.01.23,a_game_of_thrones,253,13,0.0,0.0,0.0,,0.0,,0,9.696,247,13,13,0,0.0,1
0.0,chained,20,kl,bookmia.01.26,a_game_of_thrones,275,14,0.0,0.0,0.0,,-0.0,,0,9.759,43,14,14,0,0.0,1
0.0,chained,20,kl,bookmia.01.27,a_game_of_thrones,261,14,0.0,0.0,0.0,,-0.0,,0,9.543,280,14,14,0,0.0,2
0.0,chained,20,kl,bookmia.01.31,a_game_of_thrones,258,13,0.0,0.0,0.0,,0.0,,0,9.147,260,13,13,0,0.0,1
0.0,chained,20,kl,bookmia.01.32,a_game_of_thrones,260,13,0.0,0.0,0.0,,-0.0,,0,9.499,231,13,13,0,0.0,1
0.0,chained,20,kl,bookmia.01.33,a_game_of_thrones,271,14,0.0,0.0,0.0,,0.0,,0,11.957,280,14,14,0,0.0,2
0.0,chained,20,kl,bookmia.01.36,a_game_of_thrones,262,14,0.0,0.0,0.0,,0.0,,0,10.721,280,14,14,0,0.0,2
0.0,chained,20,kl,bookmia.01.37,a_game_of_thrones,260,13,0.0,0.0,0.0,,-0.0,,0,12.645,260,13,13,0,0.0,1
0.0,chained,20,kl,bookmia.01.39,a_game_of_thrones,259,13,0.0,0.0,0.0,,0.0,,0,9.752,251,13,13,0,0.0,2
0.0,chained,20,kl,bookmia.01.41,a_game_of_thrones,258,13,0.0,0.0,0.0,,0.0,,0,9.773,54,13,13,0,0.0,2
0.0,chained,20,kl,bookmia.01.42,a_game_of_thrones,251,13,0.0,0.0,0.0,,-0.0,,0,12.303,79,13,13,0,0.0,2
0.0,chained,20,kl,bookmia.01.43,a_game_of_thrones,296,15,0.0,0.0,0.0,,0.0,,0,9.747,265,15,15,0,0.0,2
0.0,chained,20,kl,bookmia.01.44,a_game_of_thrones,274,14,0.0,0.0,0.0,,-0.0,,0,9.913,280,14,14,0,0.0,2
0.0,chained,20,kl,bookmia.01.46,a_game_of_thrones,266,14,0.0,0.0,0.0,,0.0,,0,12.721,37,14,14,0,0.0,1
0.0,chained,20,kl,bookmia.01.49,a_game_of_thrones,282,15,0.0,0.0,0.0,,0.0,,0,12.448,300,15,15,0,0.0,1
0.0,chained,20,kl,bookmia.01.51,a_game_of_thrones,265,14,0.0,0.0,0.0,,0.0,,0,11.151,280,14,14,0,0.0,1
0.0,chained,20,kl,bookmia.01.52,a_game_of_thrones,288,15,0.0,0.0,0.0,,-0.0,,0,10.392,75,15,15,0,0.0,2
0.0,chained,20,kl,bookmia.01.58,a_game_of_thrones,255,13,0.0,0.0,0.0,,0.0,,0,11.829,260,13,13,0,0.0,2
0.0,chained,20,kl,bookmia.01.59,a_game_of_thrones,275,14,0.0,0.0,0.0,,0.0,,0,10.337,280,14,14,0,0.0,1
0.0,chained,20,kl,bookmia.01.60,a_game_of_thrones,273,14,0.0,0.0,0.0,,-0.0,,0,10.51,280,14,14,0,0.0,1
0.0,chained,20,kl,bookmia.01.62,a_game_of_thrones,261,14,0.0,0.0,0.0,,-0.0,,0,11.419,33,14,14,0,0.0,1
0.0,chained,20,kl,bookmia.01.69,a_game_of_thrones,262,14,0.0,0.0,0.0,,-0.0,,0,10.171,280,14,14,0,0.0,2
0.0,chained,20,kl,bookmia.01.71,a_game_of_thrones,269,14,0.0,0.0,0.0,,0.0,,0,10.796,280,14,14,0,0.0,2
0.0,chained,20,kl,bookmia.01.73,a_game_of_thrones,258,13,0.0,0.0,0.0,,-0.0,,0,11.728,260,13,13,0,0.0,2
0.0,chained,20,kl,bookmia.01.74,a_game_of_thrones,262,14,0.0,0.0,0.0,,-0.0,,0,9.336,280,14,14,0,0.0,1
0.0,chained,20,kl,bookmia.01.75,a_game_of_thrones,259,13,0.0,0.0,0.0,,0.0,,0,8.839,260,13,13,0,0.0,2
0.0,chained,20,kl,bookmia.01.76,a_game_of_thrones,261,14,0.0,0.0,0.0,,0.0,,0,9.77,280,14,14,0,0.0,2
0.0,chained,20,kl,bookmia.01.77,a_game_of_thrones,269,14,0.0,0.0,0.0,,-0.0,,0,9.705,43,14,14,0,0.0,2
0.0,chained,20,kl,bookmia.01.78,a_game_of_thrones,257,13,0.0,0.0,0.0,,0.0,,0,11.192,85,13,13,0,0.0,3
0.0,chained,20,kl,bookmia.01.79,a_game_of_thrones,286,15,0.0,0.0,0.0,,0.0,,0,10.945,264,15,15,0,0.0,2
0.0,chained,20,kl,bookmia.01.81,a_game_of_thrones,256,13,0.0,0.0,0.0,,0.0,,0,10.885,260,13,13,0,0.0,2
0.0,chained,20,kl,bookmia.01.82,a_game_of_thrones,259,13,0.0,0.0,0.0,,0.0,,0,10.617,260,13,13,0,0.0,1
0.0,chained,20,kl,bookmia.01.83,a_game_of_thrones,270,14,0.0,0.0,0.0,,-0.0,,0,10.405,280,14,14,0,0.0,1
0.0,chained,20,kl,bookmia.01.87,a_game_of_thrones,281,15,0.0,0.0,0.0,,-0.0,,0,10.009,300,15,15,0,0.0,2
0.0,chained,20,kl,bookmia.01.88,a_game_of_thrones,258,13,0.0,0.0,0.0,,0.0,,0,10.706,61,13,13,0,0.0,2
0.0,chained,20,kl,bookmia.01.89,a_game_of_thrones,272,14,0.0,0.0,0.0,,0.0,,0,9.589,265,14,14,0,0.0,1
0.0,chained,20,kl,bookmia.01.90,a_game_of_thrones,247,13,0.0,0.0,0.0,,-0.0,,0,13.659,260,13,13,0,0.0,2
0.0,chained,20,kl,bookmia.01.97,a_game_of_thrones,263,14,0.0,0.0,0.0,,0.0,,0,10.98,280,14,14,0,0.0,2
0.0,chained,20,kl,bookmia.07.02,casino_royale,243,13,0.0,0.0,0.0,,-0.0,,0,7.939,260,13,13,0,0.0,2
0.0,chained,20,kl,bookmia.07.03,casino_royale,261,14,0.0,0.0,0.0,,0.0,,0,8.246,280,14,14,0,0.0,2
0.0,chained,20,kl,bookmia.07.04,casino_royale,262,14,0.0,0.0,0.0,,-0.0,,0,10.529,280,14,14,0,0.0,2
0.0,chained,20,kl,bookmia.07.05,casino_royale,263,14,0.0,0.0,0.0,,-0.0,,0,12.179,45,14,14,0,0.0,1
0.0,chained,20,kl,bookmia.07.06,casino_royale,243,13,0.0,0.0,0.0,,0.0,,0,11.043,13,13,13,0,0.0,0
0.0,chained,20,kl,bookmia.07.07,casino_royale,256,13,0.0,0.0,0.0,,-0.0,,0,9.544,39,13,13,0,0.0,1
0.0,chained,20,kl,bookmia.07.08,casino_royale,270,14,0.0,0.0,0.0,,0.0,,0,11.288,280,14,14,0,0.0,1
0.0,chained,20,kl,bookmia.07.09,casino_royale,261,14,0.0,0.0,0.0,,-0.0,,0,9.439,64,14,14,0,0.0,2
0.0,chained,20,kl,bookmia.07.15,casino_royale,261,14,0.0,0.0,0.0,,-0.0,,0,9.972,170,14,14,0,0.0,2
0.0,chained,20,kl,bookmia.07.16,casino_royale,244,13,0.0,0.0,0.0,,0.0,,0,10.306,260,13,13,0,0.0,1
0.0,chained,20,kl,bookmia.07.17,casino_royale,250,13,0.0,0.0,0.0,,-0.0,,0,9.016,260,13,13,0,0.0,2
0.0,chained,20,kl,bookmia.07.20,casino_royale,261,14,0.0,0.0,0.0,,-0.0,,0,10.018,280,14,14,0,0.0,1
0.0,chained,20,kl,bookmia.07.24,casino_royale,245,13,0.0,0.0,0.0,,0.0,,0,9.23,260,13,13,0,0.0,2
0.0,chained,20,kl,bookmia.07.25,casino_royale,264,14,0.0,0.0,0.0,,-0.0,,0,11.406,280,14,14,0,0.0,1
0.0,chained,20,kl,bookmia.07.26,casino_royale,257,13,0.0,0.0,0.0,,-0.0,,0,12.036,260,13,13,0,0.0,1
0.0,chained,20,kl,bookmia.07.28,casino_royale,255,13,0.0,0.0,0.0,,0.0,,0,11.618,42,13,13,0,0.0,1
0.0,chained,20,kl,bookmia.07.29,casino_royale,259,13,0.0,0.0,0.0,,0.0,,0,10.025,260,13,13,0,0.0,1
0.0,chained,20,kl,bookmia.07.30,casino_royale,244,13,0.0,0.0,0.0,,-0.0,,0,9.658,216,13,13,0,0.0,2
0.0,chained,20,kl,bookmia.07.31,casino_royale,271,14,0.0,0.0,0.0,,0.0,,0,11.683,280,14,14,0,0.0,2
0.0,chained,20,kl,bookmia.07.32,casino_royale,265,14,0.0,0.0,0.0,,0.0,,0,10.293,73,14,14,0,0.0,2
0.0,chained,20,kl,bookmia.07.37,casino_royale,264,14,0.0,0.0,0.0,,-0.0,,0,12.025,49,14,14,0,0.0,1
0.0,chained,20,kl,bookmia.07.40,casino_royale,252,13,0.0,0.0,0.0,,-0.0,,0,9.494,70,13,13,0,0.0,2
0.0,chained,20,kl,bookmia.07.41,casino_royale,255,13,0.0,0.0,0.0,,-0.0,,0,11.704,260,13,13,0,0.0,1
0.0,chained,20,kl,bookmia.07.43,casino_royale,243,13,0.0,0.0,0.0,,-0.0,,0,9.537,29,13,13,0,0.0,1
0.0,chained,20,kl,bookmia.07.44,casino_royale,258,13,0.0,0.0,0.0,,-0.0,,0,11.619,260,13,13,0,0.0,2
0.0,chained,20,kl,bookmia.07.47,casino_royale,259,13,0.0,0.0,0.0,,0.0,,0,9.563,90,13,13,0,0.0,1
0.0,chained,20,kl,bookmia.07.49,casino_royale,249,13,0.0,0.0,0.0,,-0.0,,0,10.457,218,13,13,0,0.0,2
0.0,chained,20,kl,bookmia.07.53,casino_royale,269,14,0.0,0.0,0.0,,-0.0,,0,9.786,280,14,14,0,0.0,2
0.0,chained,20,kl,bookmia.07.54,casino_royale,258,13,0.0,0.0,0.0,,0.0,,0,11.48,76,13,13,0,0.0,1
0.0,chained,20,kl,bookmia.07.55,casino_royale,243,13,0.0,0.0,0.0,,-0.0,,0,8.273,260,13,13,0,0.0,2
0.0,chained,20,kl,bookmia.07.56,casino_royale,247,13,0.0,0.0,0.0,,-0.0,,0,11.417,260,13,13,0,0.0,2
0.0,chained,20,kl,bookmia.07.57,casino_royale,258,13,0.0,0.0,0.0,,-0.0,,0,9.92,260,13,13,0,0.0,2
0.0,chained,20,kl,bookmia.07.59,casino_royale,252,13,0.0,0.0,0.0,,0.0,,0,11.449,254,13,13,0,0.0,2
0.0,chained,20,kl,bookmia.07.61,casino_royale,253,13,0.0,0.0,0.0,,0.0,,0,10.83,156,13,13,0,0.0,3
0.0,chained,20,kl,bookmia.07.62,casino_royale,265,14,0.0,0.0,0.0,,0.0,,0,11.219,265,14,14,0,0.0,2
0.0,chained,20,kl,bookmia.07.63,casino_royale,247,13,0.0,0.0,0.0,,-0.0,,0,12.093,43,13,13,0,0.0,2
0.0,chained,20,kl,bookmia.07.66,casino_royale,260,13,0.0,0.0,0.0,,0.0,,0,10.271,241,13,13,0,0.0,2
0.0,chained,20,kl,bookmia.07.70,casino_royale,251,13,0.0,0.0,0.0,,-0.0,,0,9.555,260,13,13,0,0.0,1
0.0,chained,20,kl,bookmia.07.72,casino_royale,253,13,0.0,0.0,0.0,,0.0,,0,9.48,260,13,13,0,0.0,1
0.0,chained,20,kl,bookmia.07.73,casino_royale,247,13,0.0,0.0,0.0,,-0.0,,0,8.562,247,13,13,0,0.0,2
0.0,chained,20,kl,bookmia.07.77,casino_royale,252,13,0.0,0.0,0.0,,0.0,,0,9.412,235,13,13,0,0.0,2
0.0,chained,20,kl,bookmia.07.80,casino_royale,263,14,0.0,0.0,0.0,,0.0,,0,9.361,154,14,14,0,0.0,2
0.0,chained,50,kl,bookmia.00.11,1984,248,5,0.0,0.0,0.0,,0.0,,0,11.676,86,5,5,0,0.0,2
0.0,chained,50,kl,bookmia.00.26,1984,243,5,0.0,0.0,0.0,,-0.0,,0,8.775,100,5,5,0,0.0,1
0.0,chained,50,kl,bookmia.00.31,1984,241,5,0.0,0.0,0.0,,0.0,,0,9.755,250,5,5,0,0.0,2
0.0,chained,50,kl,bookmia.00.40,1984,260,6,0.0,0.0,0.0,,0.0,,0,10.902,300,6,6,0,0.0,1
0.0,chained,50,kl,bookmia.00.46,1984,253,6,0.0,0.0,0.0,,0.0,,0,10.261,300,6,6,0,0.0,2
0.0,chained,50,kl,bookmia.00.48,1984,257,6,0.0,0.0,0.0,,0.0,,0,10.137,300,6,6,0,0.0,1
0.0,chained,50,kl,bookmia.00.64,1984,256,6,0.0,0.0,0.0,,-0.0,,0,9.24,39,6,6,0,0.0,4
0.0,chained,50,kl,bookmia.00.71,1984,266,6,0.0,0.0,0.0,,-0.0,,0,10.67,89,6,6,0,0.0,2
0.0,chained,50,kl,bookmia.01.00,a_game_of_thrones,270,6,0.0,0.0,0.0,,-0.0,,0,10.238,34,6,6,0,0.0,2
0.0,chained,50,kl,bookmia.01.01,a_game_of_thrones,282,6,0.0,0.0,0.0,,0.0,,0,12.857,148,6,6,0,0.0,3
0.0,chained,50,kl,bookmia.01.02,a_game_of_thrones,266,6,0.0,0.0,0.0,,-0.0,,0,11.824,172,6,6,0,0.0,1
0.0,chained,50,kl,bookmia.01.03,a_game_of_thrones,254,6,0.0,0.0,0.0,,0.0,,0,9.835,300,6,6,0,0.0,1
0.0,chained,50,kl,bookmia.01.04,a_game_of_thrones,257,6,0.0,0.0,0.0,,0.0,,0,9.903,42,6,6,0,0.0,2
0.0,chained,50,kl,bookmia.01.07,a_game_of_thrones,258,6,0.0,0.0,0.0,,-0.0,,0,8.54,60,6,6,0,0.0,2
0.0,chained,50,kl,bookmia.01.10,a_game_of_thrones,263,6,0.0,0.0,0.0,,0.0,,0,11.182,69,6,6,0,0.0,2
0.0,chained,50,kl,bookmia.01.11,a_game_of_thrones,259,6,0.0,0.0,0.0,,0.0,,0,9.65,58,6,6,0,0.0,1
0.0,chained,50,kl,bookmia.01.12,a_game_of_thrones,287,6,0.0,0.0,0.0,,0.0,,0,9.664,300,6,6,0,0.0,2
0.0,chained,50,kl,bookmia.01.14,a_game_of_thrones,262,6,0.0,0.0,0.0,,-0.0,,0,11.611,300,6,6,0,0.0,2
0.0,chained,50,kl,bookmia.01.20,a_game_of_thrones,264,6,0.0,0.0,0.0,,0.0,,0,11.144,300,6,6,0,0.0,2
0.0,chained,50,kl,bookmia.01.22,a_game_of_thrones,271,6,0.0,0.0,0.0,,0.0,,0,10.441,34,6,6,0,0.0,2
0.0,chained,50,kl,bookmia.01.23,a_game_of_thrones,253,6,0.0,0.0,0.0,,0.0,,0,9.672,183,6,6,0,0.0,1
0.0,chained,50,kl,bookmia.01.26,a_game_of_thrones,275,6,0.0,0.0,0.0,,0.0,,0,9.764,300,6,6,0,0.0,3
0.0,chained,50,kl,bookmia.01.27,a_game_of_thrones,261,6,0.0,0.0,0.0,,-0.0,,0,9.569,36,6,6,0,0.0,2
0.0,chained,50,kl,bookmia.01.31,a_game_of_thrones,258,6,0.0,0.0,0.0,,-0.0,,0,9.162,300,6,6,0,0.0,1
0.0,chained,50,kl,bookmia.01.32,a_game_of_thrones,260,6,0.0,0.0,0.0,,0.0,,0,9.496,73,6,6,0,0.0,2
0.0,chained,50,kl,bookmia.01.33,a_game_of_thrones,271,6,0.0,0.0,0.0,,-0.0,,0,11.961,41,6,6,0,0.0,1
0.0,chained,50,kl,bookmia.01.36,a_game_of_thrones,262,6,0.0,0.0,0.0,,0.0,,0,10.726,77,6,6,0,0.0,2
0.0,chained,50,kl,bookmia.01.37,a_game_of_thrones,260,6,0.0,0.0,0.0,,0.0,,0,12.659,269,6,6,0,0.0,1
0.0,chained,50,kl,bookmia.01.39,a_game_of_thrones,259,6,0.0,0.0,0.0,,0.0,,0,9.745,269,6,6,0,0.0,2
0.0,chained,50,kl,bookmia.01.41,a_game_of_thrones,258,6,0.0,0.0,0.0,,0.0,,0,9.77,55,6,6,0,0.0,2
0.0,chained,50,kl,bookmia.01.42,a_game_of_thrones,251,6,0.0,0.0,0.0,,0.0,,0,12.301,66,6,6,0,0.0,2
0.0,chained,50,kl,bookmia.01.43,a_game_of_thrones,296,6,0.0,0.0,0.0,,-0.0,,0,9.6,300,6,6,0,0.0,2
0.0,chained,50,kl,bookmia.01.44,a_game_of_thrones,274,6,0.0,0.0,0.0,,0.0,,0,9.913,107,6,6,0,0.0,2
0.0,chained,50,kl,bookmia.01.46,a_game_of_thrones,266,6,0.0,0.0,0.0,,-0.0,,0,12.711,55,6,6,0,0.0,1
0.0,chained,50,kl,bookmia.01.49,a_game_of_thrones,282,6,0.0,0.0,0.0,,0.0,,0,12.45,276,6,6,0,0.0,1
0.0,chained,50,kl,bookmia.01.51,a_game_of_thrones,265,6,0.0,0.0,0.0,,0.0,,0,11.158,253,6,6,0,0.0,2
0.0,chained,50,kl,bookmia.01.52,a_game_of_thrones,288,6,0.0,0.0,0.0,,-0.0,,0,10.394,231,6,6,0,0.0,1
0.0,chained,50,kl,bookmia.01.58,a_game_of_thrones,255,6,0.0,0.0,0.0,,-0.0,,0,11.821,211,6,6,0,0.0,1
0.0,chained,50,kl,bookmia.01.59,a_game_of_thrones,275,6,0.0,0.0,0.0,,0.0,,0,10.337,300,6,6,0,0.0,1
0.0,chained,50,kl,bookmia.01.60,a_game_of_thrones,273,6,0.0,0.0,0.0,,-0.0,,0,10.511,300,6,6,0,0.0,1
0.0,chained,50,kl,bookmia.01.62,a_game_of_thrones,261,6,0.0,0.0,0.0,,-0.0,,0,11.413,25,6,6,0,0.0,1
0.0,chained,50,kl,bookmia.01.69,a_game_of_thrones,262,6,0.0,0.0,0.0,,-0.0,,0,10.172,300,6,6,0,0.0,1
0.0,chained,50,kl,bookmia.01.71,a_game_of_thrones,269,6,0.0,0.0,0.0,,0.0,,0,10.799,50,6,6,0,0.0,2
0.0,chained,50,kl,bookmia.01.73,a_game_of_thrones,258,6,0.0,0.0,0.0,,-0.0,,0,11.719,74,6,6,0,0.0,2
0.0,chained,50,kl,bookmia.01.74,a_game_of_thrones,262,6,0.0,0.0,0.0,,0.0,,0,9.346,76,6,6,0,0.0,1
0.0,chained,50,kl,bookmia.01.75,a_game_of_thrones,259,6,0.0,0.0,0.0,,-0.0,,0,8.842,93,6,6,0,0.0,2
0.0,chained,50,kl,bookmia.01.76,a_game_of_thrones,261,6,0.0,0.0,0.0,,0.0,,0,9.757,290,6,6,0,0.0,2
0.0,chained,50,kl,bookmia.01.77,a_game_of_thrones,269,6,0.0,0.0,0.0,,0.0,,0,9.706,297,6,6,0,0.0,2
0.0,chained,50,kl,bookmia.01.78,a_game_of_thrones,257,6,0.0,0.0,0.0,,0.0,,0,11.186,80,6,6,0,0.0,3
0.0,chained,50,kl,bookmia.01.79,a_game_of_thrones,286,6,0.0,0.0,0.0,,0.0,,0,10.95,132,6,6,0,0.0,2
0.0,chained,50,kl,bookmia.01.81,a_game_of_thrones,256,6,0.0,0.0,0.0,,0.0,,0,10.869,242,6,6,0,0.0,2
0.0,chained,50,kl,bookmia.01.82,a_game_of_thrones,259,6,0.0,0.0,0.0,,0.0,,0,10.619,299,6,6,0,0.0,2
0.0,chained,50,kl,bookmia.01.83,a_game_of_thrones,270,6,0.0,0.0,0.0,,-0.0,,0,10.406,300,6,6,0,0.0,2
0.0,chained,50,kl,bookmia.01.87,a_game_of_thrones,281,6,0.0,0.0,0.0,,0.0,,0,10.006,173,6,6,0,0.0,4
0.0,chained,50,kl,bookmia.01.88,a_game_of_thrones,258,6,0.0,0.0,0.0,,0.0,,0,10.71,28,6,6,0,0.0,2
0.0,chained,50,kl,bookmia.01.89,a_game_of_thrones,272,6,0.0,0.0,0.0,,-0.0,,0,9.562,98,6,6,0,0.0,1
0.0,chained,50,kl,bookmia.01.90,a_game_of_thrones,247,5,0.0,0.0,0.0,,-0.0,,0,13.651,177,5,5,0,0.0,2
0.0,chained,50,kl,bookmia.01.97,a_game_of_thrones,263,6,0.0,0.0,0.0,,0.0,,0,10.974,67,6,6,0,0.0,2
0.0,chained,50,kl,bookmia.07.02,casino_royale,243,5,0.0,0.0,0.0,,-0.0,,0,7.928,225,5,5,0,0.0,2
0.0,chained,50,kl,bookmia.07.03,casino_royale,261,6,0.0,0.0,0.0,,0.0,,0,8.244,132,6,6,0,0.0,1
0.0,chained,50,kl,bookmia.07.04,casino_royale,262,6,0.0,0.0,0.0,,0.0,,0,10.53,300,6,6,0,0.0,2
0.0,chained,50,kl,bookmia.07.05,casino_royale,263,6,0.0,0.0,0.0,,-0.0,,0,12.195,75,6,6,0,0.0,2
0.0,chained,50,kl,bookmia.07.06,casino_royale,243,5,0.0,0.0,0.0,,0.0,,0,11.035,5,5,5,0,0.0,0
0.0,chained,50,kl,bookmia.07.07,casino_royale,256,6,0.0,0.0,0.0,,-0.0,,0,9.555,36,6,6,0,0.0,1
0.0,chained,50,kl,bookmia.07.08,casino_royale,270,6,0.0,0.0,0.0,,-0.0,,0,11.205,268,6,6,0,0.0,1
0.0,chained,50,kl,bookmia.07.09,casino_royale,261,6,0.0,0.0,0.0,,-0.0,,0,9.449,55,6,6,0,0.0,1
0.0,chained,50,kl,bookmia.07.15,casino_royale,261,6,0.0,0.0,0.0,,-0.0,,0,9.976,179,6,6,0,0.0,2
0.0,chained,50,kl,bookmia.07.16,casino_royale,244,5,0.0,0.0,0.0,,-0.0,,0,10.3,250,5,5,0,0.0,2
0.0,chained,50,kl,bookmia.07.17,casino_royale,250,5,0.0,0.0,0.0,,-0.0,,0,9.011,242,5,5,0,0.0,2
0.0,chained,50,kl,bookmia.07.20,casino_royale,261,6,0.0,0.0,0.0,,-0.0,,0,10.301,300,6,6,0,0.0,2
0.0,chained,50,kl,bookmia.07.24,casino_royale,245,5,0.0,0.0,0.0,,0.0,,0,9.259,211,5,5,0,0.0,2
0.0,chained,50,kl,bookmia.07.25,casino_royale,264,6,0.0,0.0,0.0,,-0.0,,0,11.372,281,6,6,0,0.0,2
0.0,chained,50,kl,bookmia.07.26,casino_royale,257,6,0.0,0.0,0.0,,-0.0,,0,12.012,300,6,6,0,0.0,1
0.0,chained,50,kl,bookmia.07.28,casino_royale,255,6,0.0,0.0,0.0,,0.0,,0,11.619,36,6,6,0,0.0,1
0.0,chained,50,kl,bookmia.07.29,casino_royale,259,6,0.0,0.0,0.0,,-0.0,,0,10.031,300,6,6,0,0.0,2
0.0,chained,50,kl,bookmia.07.30,casino_royale,244,5,0.0,0.0,0.0,,0.0,,0,9.66,250,5,5,0,0.0,2
0.0,chained,50,kl,bookmia.07.31,casino_royale,271,6,0.0,0.0,0.0,,-0.0,,0,11.674,300,6,6,0,0.0,2
0.0,chained,50,kl,bookmia.07.32,casino_royale,265,6,0.0,0.0,0.0,,-0.0,,0,10.27,156,6,6,0,0.0,2
0.0,chained,50,kl,bookmia.07.37,casino_royale,264,6,0.0,0.0,0.0,,-0.0,,0,12.03,45,6,6,0,0.0,1
0.0,chained,50,kl,bookmia.07.40,casino_royale,252,6,0.0,0.0,0.0,,0.0,,0,9.481,300,6,6,0,0.0,3
0.0,chained,50,kl,bookmia.07.41,casino_royale,255,6,0.0,0.0,0.0,,-0.0,,0,11.689,62,6,6,0,0.0,1
0.0,chained,50,kl,bookmia.07.43,casino_royale,243,5,0.0,0.0,0.0,,-0.0,,0,9.539,21,5,5,0,0.0,1
0.0,chained,50,kl,bookmia.07.44,casino_royale,258,6,0.0,0.0,0.0,,-0.0,,0,11.609,300,6,6,0,0.0,2
0.0,chained,50,kl,bookmia.07.47,casino_royale,259,6,0.0,0.0,0.0,,0.0,,0,9.543,271,6,6,0,0.0,2
0.0,chained,50,kl,bookmia.07.49,casino_royale,249,5,0.0,0.0,0.0,,-0.0,,0,10.454,214,5,5,0,0.0,2
0.0,chained,50,kl,bookmia.07.53,casino_royale,269,6,0.0,0.0,0.0,,-0.0,,0,9.781,300,6,6,0,0.0,1
0.0,chained,50,kl,bookmia.07.54,casino_royale,258,6,0.0,0.0,0.0,,0.0,,0,11.272,32,6,6,0,0.0,1
0.0,chained,50,kl,bookmia.07.55,casino_royale,243,5,0.0,0.0,0.0,,-0.0,,0,8.263,250,5,5,0,0.0,2
0.0,chained,50,kl,bookmia.07.56,casino_royale,247,5,0.0,0.0,0.0,,0.0,,0,11.409,250,5,5,0,0.0,1
0.0,chained,50,kl,bookmia.07.57,casino_royale,258,6,0.0,0.0,0.0,,-0.0,,0,9.915,270,6,6,0,0.0,2
0.0,chained,50,kl,bookmia.07.59,casino_royale,252,6,0.0,0.0,0.0,,-0.0,,0,11.46,264,6,6,0,0.0,2
0.0,chained,50,kl,bookmia.07.61,casino_royale,253,6,0.0,0.0,0.0,,0.0,,0,10.828,150,6,6,0,0.0,3
0.0,chained,50,kl,bookmia.07.62,casino_royale,265,6,0.0,0.0,0.0,,0.0,,0,11.217,49,6,6,0,0.0,2
