prompt_id,rank,reward
gsm0,0,-6.710756
gsm0,1,1.564268
gsm0,2,-3.842533
gsm0,3,-13.250000
gsm0,4,2.132149
gsm0,5,1.445251
gsm0,6,0.263370
gsm0,7,1.490336
gsm0,8,0.911329
gsm0,9,-1.212416
gsm0,10,-14.750000
gsm0,11,0.732029
gsm0,12,4.423716
gsm0,13,2.538119
gsm0,14,-2.305219
gsm0,15,-0.745869
gsm0,16,-2.990024
gsm0,17,3.252416
gsm0,18,2.250603
gsm0,19,0.505386
gsm0,20,0.252637
gsm0,21,1.306551
gsm0,22,-3.124980
gsm0,23,-2.949969
gsm0,24,-2.989098
gsm0,25,6.222755
gsm0,26,0.472809
gsm0,27,-7.500000
gsm0,28,0.295121
gsm0,29,0.888303
gsm0,30,-2.344519
gsm0,31,-8.874772
gsm0,32,0.913995
gsm0,33,-14.625000
gsm0,34,-3.543805
gsm0,35,2.995041
gsm0,36,1.059875
gsm0,37,1.858506
gsm0,38,1.391949
gsm0,39,-3.072930
gsm0,40,-0.837015
gsm0,41,-0.533711
gsm0,42,-0.057927
gsm0,43,0.560720
gsm0,44,3.570217
gsm0,45,-2.634724
gsm0,46,-2.961270
gsm0,47,-1.108099
gsm0,48,-0.540658
gsm0,49,2.623456
gsm0,50,-8.627284
gsm0,51,3.606485
gsm0,52,1.602762
gsm0,53,-10.000000
gsm0,54,1.183487
gsm0,55,-3.301254
gsm0,56,-0.297701
gsm0,57,-8.212527
gsm0,58,4.480164
gsm0,59,0.418191
gsm0,60,-0.516072
gsm0,61,5.188376
gsm0,62,-0.575806
gsm0,63,-3.389291
gsm1,0,-2.187493
gsm1,1,-0.699258
gsm1,2,2.959272
gsm1,3,1.414270
gsm1,4,-8.178630
gsm1,5,1.443865
gsm1,6,5.375124
gsm1,7,-3.003203
gsm1,8,0.507841
gsm1,9,-3.187222
gsm1,10,4.498713
gsm1,11,-5.127118
gsm1,12,-0.329850
gsm1,13,0.982310
gsm1,14,5.331137
gsm1,15,-16.750000
gsm1,16,-2.791335
gsm1,17,-1.208323
gsm1,18,-2.767586
gsm1,19,-9.143724
gsm1,20,-7.109352
gsm1,21,-5.487977
gsm1,22,3.056413
gsm1,23,-4.903642
gsm1,24,-0.249317
gsm1,25,-4.394334
gsm1,26,1.819559
gsm1,27,-2.653437
gsm1,28,-9.062408
gsm1,29,-3.573106
gsm1,30,-15.000000
gsm1,31,-2.998172
gsm1,32,-3.403417
gsm1,33,5.699137
gsm1,34,-0.436643
gsm1,35,-14.125000
gsm1,36,-5.625104
gsm1,37,-2.673839
gsm1,38,-0.639747
gsm1,39,-0.997879
gsm1,40,-1.875001
gsm1,41,4.812250
gsm1,42,-3.273759
gsm1,43,1.072363
gsm1,44,1.933257
gsm1,45,-1.616739
gsm1,46,0.039881
gsm1,47,3.568009
gsm1,48,-14.000000
gsm1,49,-2.374994
gsm1,50,-2.908572
gsm1,51,-0.446939
gsm1,52,-3.791252
gsm1,53,4.312904
gsm1,54,-2.874983
gsm1,55,-3.340376
gsm1,56,3.200411
gsm1,57,-1.643559
gsm1,58,1.648367
gsm1,59,0.259299
gsm1,60,1.687551
gsm1,61,-1.813549
gsm1,62,-3.028148
gsm1,63,-4.274989
gsm2,0,2.815065
gsm2,1,4.155598
gsm2,2,-2.442182
gsm2,3,-2.002829
gsm2,4,-3.148878
gsm2,5,-16.625000
gsm2,6,-0.011626
gsm2,7,-3.183438
gsm2,8,-6.396292
gsm2,9,-10.498005
gsm2,10,-4.749983
gsm2,11,3.599743
gsm2,12,-1.055326
gsm2,13,-4.249877
gsm2,14,-1.815508
gsm2,15,-1.319671
gsm2,16,-3.260545
gsm2,17,-0.376351
gsm2,18,6.659971
gsm2,19,-1.129699
gsm2,20,-6.118501
gsm2,21,0.639165
gsm2,22,1.092401
gsm2,23,3.231723
gsm2,24,1.194267
gsm2,25,3.164893
gsm2,26,-1.295649
gsm2,27,3.716300
gsm2,28,-2.571772
gsm2,29,-7.250000
gsm2,30,4.818388
gsm2,31,-0.796193
gsm2,32,-2.750423
gsm2,33,-1.122947
gsm2,34,5.344121
gsm2,35,-1.187099
gsm2,36,1.121236
gsm2,37,-1.510715
gsm2,38,-2.240558
gsm2,39,-0.874997
gsm2,40,-3.066189
gsm2,41,-2.903300
