prompt_id,novel,risky_alone_recall,risky_alone_rouge,anchor_mean_recall,anchor_max_recall,anchor_max_rouge,pool_ge_0p8,pool_ge_0p01,recall_n1,lcs_n1,rouge_n1,oracle_recall_n1,oracle_rouge_n1,recall_n8,lcs_n8,rouge_n8,oracle_recall_n8,oracle_rouge_n8,recall_n64,lcs_n64,rouge_n64,oracle_recall_n64,oracle_rouge_n64,recall_n256,lcs_n256,rouge_n256,oracle_recall_n256,oracle_rouge_n256
bookmia.01.07,a_game_of_thrones,0.5822,0.6827,0.1966,0.3286,0.4947,0,197,0.2582,34,0.4281,0.2582,0.4281,0.2582,55,0.4406,0.2582,0.4421,0.3286,70,0.4947,0.3286,0.4947,0.3286,70,0.4947,0.3286,0.4947
bookmia.01.10,a_game_of_thrones,0.7327,0.84,0.3414,0.3663,0.5362,0,247,0.3317,35,0.5072,0.3317,0.5072,0.3663,74,0.5362,0.3663,0.5362,0.3663,74,0.5362,0.3663,0.5362,0.3663,74,0.5362,0.3663,0.5362
bookmia.01.11,a_game_of_thrones,0.7642,0.8663,0.173,0.3726,0.543,0,250,0.1698,36,0.3219,0.1698,0.3219,0.1651,35,0.3322,0.1792,0.3643,0.3726,79,0.543,0.3726,0.543,0.3726,79,0.543,0.3726,0.543
bookmia.01.12,a_game_of_thrones,0.0,0.1084,0.2353,0.3756,0.5411,0,207,0.1362,29,0.263,0.1362,0.263,0.3709,79,0.5411,0.3709,0.5411,0.3709,79,0.5411,0.3709,0.5411,0.3709,79,0.5411,0.3756,0.5411
bookmia.01.14,a_game_of_thrones,0.7487,0.8539,0.1608,0.3618,0.5314,0,123,0.0,4,0.146,0.0,0.146,0.3618,72,0.5314,0.3618,0.5314,0.3618,72,0.5314,0.3618,0.5314,0.3618,72,0.5314,0.3618,0.5314
bookmia.01.20,a_game_of_thrones,0.0,0.1923,0.301,0.33,0.4945,0,238,0.33,67,0.4945,0.33,0.4945,0.33,67,0.4945,0.33,0.4945,0.33,67,0.4945,0.33,0.4945,0.33,67,0.4945,0.33,0.4945
bookmia.01.22,a_game_of_thrones,0.6169,0.7544,0.212,0.3433,0.5092,0,213,0.0,3,0.1397,0.0,0.1397,0.3383,44,0.4963,0.3383,0.4963,0.3433,69,0.5092,0.3433,0.5092,0.3433,69,0.5092,0.3433,0.5092
bookmia.01.23,a_game_of_thrones,0.0,0.1445,0.2644,0.3533,0.5221,0,198,0.0,16,0.2031,0.0,0.2031,0.3533,65,0.5221,0.3533,0.5221,0.3533,65,0.5221,0.3533,0.5221,0.3533,65,0.5221,0.3533,0.5221
bookmia.01.26,a_game_of_thrones,0.615,0.7813,0.0582,0.35,0.5185,0,137,0.105,21,0.2528,0.105,0.2528,0.105,21,0.2125,0.105,0.2528,0.195,39,0.3494,0.195,0.3494,0.35,70,0.5185,0.35,0.5185
bookmia.01.27,a_game_of_thrones,0.0,0.1785,0.3669,0.3946,0.5637,0,251,0.3946,73,0.5637,0.3946,0.5637,0.3946,73,0.5637,0.3946,0.5637,0.3946,73,0.5637,0.3946,0.5637,0.3946,73,0.5637,0.3946,0.5637
bookmia.01.31,a_game_of_thrones,0.7538,0.8596,0.003,0.359,0.5283,0,3,0.0,19,0.2353,0.0,0.2353,0.0,19,0.2263,0.0,0.2454,0.359,70,0.5283,0.359,0.5283,0.359,70,0.5283,0.359,0.5283
bookmia.01.32,a_game_of_thrones,0.4278,0.541,0.2006,0.3743,0.5447,0,146,0.3743,70,0.5447,0.3743,0.5447,0.3743,70,0.5447,0.3743,0.5447,0.3743,70,0.5447,0.3743,0.5447,0.3743,70,0.5447,0.3743,0.5447
bookmia.01.33,a_game_of_thrones,0.6895,0.8049,0.2142,0.3632,0.5308,0,235,0.1684,32,0.3218,0.1684,0.3218,0.3632,69,0.5308,0.3632,0.5308,0.3632,69,0.5308,0.3632,0.5308,0.3632,69,0.5308,0.3632,0.5308
bookmia.01.36,a_game_of_thrones,0.7537,0.8571,0.2341,0.3695,0.5396,0,199,0.0,3,0.1588,0.0,0.1588,0.3695,75,0.5396,0.3695,0.5396,0.3695,75,0.5396,0.3695,0.5396,0.3695,75,0.5396,0.3695,0.5396
bookmia.01.37,a_game_of_thrones,0.3777,0.5841,0.2649,0.3138,0.4609,0,252,0.2819,53,0.4531,0.2819,0.4531,0.2819,53,0.4531,0.2819,0.4531,0.2819,53,0.4531,0.3138,0.4609,0.2819,48,0.4436,0.3138,0.4609
bookmia.01.39,a_game_of_thrones,0.24,0.3458,0.318,0.345,0.5075,0,250,0.34,68,0.5075,0.34,0.5075,0.34,68,0.5075,0.34,0.5075,0.345,39,0.5056,0.345,0.5075,0.345,39,0.5056,0.345,0.5075
bookmia.01.41,a_game_of_thrones,0.0,0.196,0.3197,0.3641,0.5338,0,252,0.3641,75,0.5338,0.3641,0.5338,0.3641,75,0.5338,0.3641,0.5338,0.3641,75,0.5338,0.3641,0.5338,0.3641,75,0.5338,0.3641,0.5338
bookmia.01.42,a_game_of_thrones,0.3902,0.5886,0.2472,0.3463,0.5145,0,230,0.0,12,0.172,0.0,0.172,0.2585,53,0.4317,0.2585,0.4357,0.3463,71,0.5145,0.3463,0.5145,0.3463,71,0.5145,0.3463,0.5145
bookmia.01.43,a_game_of_thrones,0.0,0.1778,0.1689,0.3143,0.4783,0,166,0.0,5,0.1071,0.0,0.1071,0.3143,66,0.4783,0.3143,0.4783,0.3143,66,0.4783,0.3143,0.4783,0.3143,66,0.4783,0.3143,0.4783
bookmia.01.44,a_game_of_thrones,0.625,0.7577,0.2388,0.3221,0.4873,0,232,0.2115,44,0.3696,0.2115,0.3696,0.3221,67,0.4873,0.3221,0.4873,0.3221,67,0.4873,0.3221,0.4873,0.3221,67,0.4873,0.3221,0.4873
bookmia.01.46,a_game_of_thrones,0.1465,0.2543,0.1483,0.3535,0.5259,0,131,0.0,8,0.1642,0.0,0.1642,0.2222,44,0.3806,0.2222,0.3806,0.3535,70,0.5204,0.3535,0.5259,0.3535,70,0.5204,0.3535,0.5259
bookmia.01.49,a_game_of_thrones,0.4146,0.5506,0.1665,0.3659,0.5305,0,156,0.0,3,0.1727,0.0,0.1727,0.361,74,0.5305,0.361,0.5305,0.361,74,0.5305,0.3659,0.5305,0.361,74,0.5305,0.3659,0.5305
bookmia.01.51,a_game_of_thrones,0.5755,0.6975,0.3506,0.3679,0.5411,0,249,0.3679,78,0.5361,0.3679,0.5361,0.3679,78,0.5361,0.3679,0.5361,0.3679,78,0.5361,0.3679,0.5411,0.3679,78,0.5361,0.3679,0.5411
bookmia.01.52,a_game_of_thrones,0.2464,0.4217,0.1497,0.3382,0.5054,0,137,0.0,16,0.219,0.0,0.219,0.3382,70,0.5054,0.3382,0.5054,0.3382,70,0.5054,0.3382,0.5054,0.3382,70,0.5054,0.3382,0.5054
bookmia.01.58,a_game_of_thrones,0.0,0.152,0.1235,0.3789,0.5496,0,122,0.0,2,0.083,0.0,0.083,0.2526,48,0.3925,0.2526,0.4046,0.3632,69,0.5323,0.3632,0.5344,0.3789,72,0.5496,0.3789,0.5496
bookmia.01.59,a_game_of_thrones,0.0986,0.2382,0.2994,0.3474,0.5157,0,240,0.3474,74,0.5157,0.3474,0.5157,0.3474,74,0.5157,0.3474,0.5157,0.3474,74,0.5157,0.3474,0.5157,0.3474,74,0.5157,0.3474,0.5157
bookmia.01.60,a_game_of_thrones,0.1106,0.234,0.0086,0.3125,0.4469,0,11,0.0,12,0.1439,0.0,0.1439,0.1394,16,0.2691,0.1394,0.2691,0.25,52,0.4161,0.25,0.4161,0.3125,55,0.4469,0.3125,0.4469
bookmia.01.62,a_game_of_thrones,0.7606,0.864,0.3224,0.3723,0.5426,0,250,0.2979,56,0.4479,0.2979,0.4479,0.3723,70,0.5426,0.3723,0.5426,0.3723,70,0.5426,0.3723,0.5426,0.3723,70,0.5426,0.3723,0.5426
bookmia.01.69,a_game_of_thrones,0.7562,0.8555,0.0112,0.3632,0.5255,0,11,0.0,16,0.2079,0.0,0.2079,0.1891,20,0.3139,0.1891,0.3139,0.1891,20,0.3139,0.1891,0.3139,0.3582,72,0.5255,0.3632,0.5255
bookmia.01.71,a_game_of_thrones,0.7393,0.8257,0.328,0.346,0.5141,0,249,0.346,73,0.5141,0.346,0.5141,0.346,73,0.5141,0.346,0.5141,0.346,73,0.5141,0.346,0.5141,0.346,73,0.5141,0.346,0.5141
bookmia.01.73,a_game_of_thrones,0.1925,0.3271,0.1031,0.3474,0.5157,0,205,0.1174,25,0.2508,0.1174,0.2508,0.1174,25,0.2568,0.1174,0.2578,0.3474,74,0.5157,0.3474,0.5157,0.3474,74,0.5157,0.3474,0.5157
bookmia.01.74,a_game_of_thrones,0.0,0.1471,0.2281,0.3608,0.5303,0,243,0.232,45,0.4345,0.232,0.4345,0.3093,47,0.4621,0.3093,0.4621,0.3608,70,0.5303,0.3608,0.5303,0.3608,70,0.5303,0.3608,0.5303
bookmia.01.75,a_game_of_thrones,0.0,0.1637,0.374,0.3947,0.5639,0,252,0.3947,75,0.5639,0.3947,0.5639,0.3947,75,0.5639,0.3947,0.5639,0.3947,75,0.5639,0.3947,0.5639,0.3947,75,0.5639,0.3947,0.5639
bookmia.01.76,a_game_of_thrones,0.0,0.1859,0.3012,0.3467,0.5149,0,229,0.3467,69,0.5149,0.3467,0.5149,0.3467,69,0.5149,0.3467,0.5149,0.3467,69,0.5149,0.3467,0.5149,0.3467,69,0.5149,0.3467,0.5149
bookmia.01.77,a_game_of_thrones,0.4739,0.5956,0.2749,0.327,0.4929,0,239,0.327,69,0.4929,0.327,0.4929,0.327,69,0.4929,0.327,0.4929,0.327,69,0.4929,0.327,0.4929,0.327,69,0.4929,0.327,0.4929
bookmia.01.78,a_game_of_thrones,0.768,0.8688,0.3553,0.366,0.5358,0,252,0.366,68,0.5283,0.366,0.5283,0.366,71,0.5358,0.366,0.5358,0.366,71,0.5358,0.366,0.5358,0.366,71,0.5358,0.366,0.5358
bookmia.01.79,a_game_of_thrones,0.2339,0.4252,0.1712,0.3257,0.4897,0,244,0.1743,38,0.3436,0.1743,0.3436,0.3257,71,0.4897,0.3257,0.4897,0.3257,71,0.4897,0.3257,0.4897,0.3257,71,0.4897,0.3257,0.4897
bookmia.01.81,a_game_of_thrones,0.6127,0.7654,0.0704,0.3529,0.5217,0,58,0.0,17,0.2446,0.0,0.2446,0.3137,64,0.4855,0.3137,0.4945,0.3137,64,0.5,0.3137,0.5,0.3529,72,0.5217,0.3529,0.5217
bookmia.01.82,a_game_of_thrones,0.3636,0.469,0.3353,0.3732,0.5436,0,245,0.3732,78,0.5436,0.3732,0.5436,0.3732,78,0.5436,0.3732,0.5436,0.3732,78,0.5436,0.3732,0.5436,0.3732,78,0.5436,0.3732,0.5436
bookmia.01.83,a_game_of_thrones,0.5522,0.7099,0.2998,0.3632,0.5309,0,231,0.3632,73,0.5309,0.3632,0.5309,0.3632,73,0.5309,0.3632,0.5309,0.3632,73,0.5309,0.3632,0.5309,0.3632,73,0.5309,0.3632,0.5309
bookmia.01.87,a_game_of_thrones,0.2991,0.462,0.129,0.3131,0.4769,0,136,0.0,3,0.1172,0.0,0.1172,0.1495,32,0.2746,0.1495,0.2746,0.3131,67,0.4769,0.3131,0.4769,0.3131,67,0.4769,0.3131,0.4769
bookmia.01.88,a_game_of_thrones,0.0,0.1538,0.3426,0.3744,0.5448,0,252,0.3744,73,0.5448,0.3744,0.5448,0.3744,73,0.5448,0.3744,0.5448,0.3744,73,0.5448,0.3744,0.5448,0.3744,73,0.5448,0.3744,0.5448
bookmia.01.89,a_game_of_thrones,0.7317,0.8451,0.2685,0.3463,0.5126,0,211,0.0,13,0.2135,0.0,0.2135,0.3463,71,0.5126,0.3463,0.5126,0.3463,71,0.5126,0.3463,0.5126,0.3463,71,0.5126,0.3463,0.5126
bookmia.01.90,a_game_of_thrones,0.7876,0.8653,0.3326,0.4145,0.5861,0,248,0.2021,39,0.3663,0.2021,0.3663,0.4145,80,0.5861,0.4145,0.5861,0.4145,80,0.5861,0.4145,0.5861,0.4145,80,0.5861,0.4145,0.5861
bookmia.01.97,a_game_of_thrones,0.0,0.1864,0.003,0.1534,0.3065,0,5,0.0,5,0.1509,0.0,0.1509,0.1534,29,0.2946,0.1534,0.2946,0.1534,29,0.2946,0.1534,0.2946,0.1534,29,0.3065,0.1534,0.3065
bookmia.07.02,casino_royale,0.8177,0.8997,0.1743,0.3645,0.5343,0,242,0.1281,26,0.2676,0.1281,0.2676,0.202,38,0.3525,0.202,0.3551,0.202,38,0.3345,0.202,0.3714,0.3645,74,0.5343,0.3645,0.5343
bookmia.07.03,casino_royale,0.5735,0.6898,0.2121,0.3412,0.5088,0,208,0.2227,47,0.3986,0.2227,0.3986,0.3412,72,0.5088,0.3412,0.5088,0.3412,72,0.5088,0.3412,0.5088,0.3412,72,0.5088,0.3412,0.5088
bookmia.07.04,casino_royale,0.1132,0.2381,0.2897,0.3396,0.507,0,252,0.3396,72,0.507,0.3396,0.507,0.3396,72,0.507,0.3396,0.507,0.3396,72,0.507,0.3396,0.507,0.3396,72,0.507,0.3396,0.507
bookmia.07.05,casino_royale,0.7368,0.8352,0.2886,0.3493,0.5159,0,256,0.2201,46,0.3759,0.2201,0.3759,0.3493,73,0.5159,0.3493,0.5159,0.3493,73,0.5159,0.3493,0.5159,0.3493,73,0.5159,0.3493,0.5159
bookmia.07.06,casino_royale,0.7436,0.8612,0.3794,0.3897,0.5609,0,252,0.3897,76,0.5609,0.3897,0.5609,0.3897,70,0.5535,0.3897,0.5609,0.3897,70,0.5535,0.3897,0.5609,0.3897,70,0.5535,0.3897,0.5609
bookmia.07.07,casino_royale,0.0,0.1463,0.2036,0.3287,0.4948,0,235,0.2361,51,0.4028,0.2361,0.4028,0.3241,70,0.4948,0.3241,0.4948,0.3241,70,0.4948,0.3241,0.4948,0.3241,70,0.4948,0.3287,0.4948
bookmia.07.08,casino_royale,0.4541,0.5754,0.006,0.2705,0.442,0,8,0.0,2,0.1018,0.0,0.1018,0.0,2,0.0857,0.0,0.1147,0.1932,40,0.3525,0.1932,0.3525,0.2705,51,0.4364,0.2705,0.442
bookmia.07.09,casino_royale,0.7799,0.8763,0.2384,0.3541,0.523,0,218,0.3541,74,0.523,0.3541,0.523,0.3541,74,0.523,0.3541,0.523,0.3541,74,0.523,0.3541,0.523,0.3541,74,0.523,0.3541,0.523
bookmia.07.15,casino_royale,0.7897,0.8825,0.336,0.3505,0.519,0,256,0.3505,75,0.519,0.3505,0.519,0.3505,75,0.519,0.3505,0.519,0.3505,75,0.519,0.3505,0.519,0.3505,75,0.519,0.3505,0.519
bookmia.07.16,casino_royale,0.6465,0.7387,0.0293,0.3953,0.5667,0,19,0.0,13,0.1973,0.0,0.1973,0.0,13,0.173,0.0,0.2,0.3953,85,0.5667,0.3953,0.5667,0.3953,85,0.5667,0.3953,0.5667
bookmia.07.17,casino_royale,0.203,0.3362,0.229,0.3861,0.5571,0,204,0.2475,50,0.3972,0.2475,0.3972,0.3861,78,0.5571,0.3861,0.5571,0.3861,78,0.5571,0.3861,0.5571,0.3861,78,0.5571,0.3861,0.5571
bookmia.07.20,casino_royale,0.3991,0.5319,0.3103,0.3427,0.5105,0,253,0.3427,73,0.5105,0.3427,0.5105,0.3427,73,0.5105,0.3427,0.5105,0.338,72,0.5087,0.3427,0.5105,0.338,72,0.5087,0.3427,0.5105
bookmia.07.24,casino_royale,0.5492,0.6328,0.2594,0.3731,0.5414,0,255,0.1865,36,0.3346,0.1865,0.3346,0.3731,72,0.5414,0.3731,0.5414,0.3731,72,0.5414,0.3731,0.5414,0.3731,72,0.5414,0.3731,0.5414
bookmia.07.25,casino_royale,0.743,0.8525,0.1863,0.3411,0.5087,0,157,0.3411,73,0.5087,0.3411,0.5087,0.3411,73,0.5087,0.3411,0.5087,0.3411,73,0.5087,0.3411,0.5087,0.3411,73,0.5087,0.3411,0.5087
bookmia.07.26,casino_royale,0.2009,0.3483,0.151,0.3364,0.5035,0,145,0.0,11,0.1528,0.0,0.1528,0.3364,72,0.5035,0.3364,0.5035,0.3364,72,0.5035,0.3364,0.5035,0.3364,72,0.5035,0.3364,0.5035
bookmia.07.28,casino_royale,0.5209,0.7763,0.1886,0.3581,0.5274,0,239,0.1814,39,0.3356,0.1814,0.3356,0.1814,39,0.3413,0.1814,0.3686,0.3581,77,0.5274,0.3581,0.5274,0.3581,77,0.5274,0.3581,0.5274
bookmia.07.29,casino_royale,0.1866,0.3548,0.0667,0.378,0.5467,0,51,0.0,16,0.1951,0.0,0.1951,0.0,3,0.1212,0.0,0.2483,0.378,79,0.5467,0.378,0.5467,0.378,79,0.5467,0.378,0.5467
bookmia.07.30,casino_royale,0.3713,0.478,0.3651,0.3911,0.5623,0,252,0.3911,79,0.5623,0.3911,0.5623,0.3911,79,0.5623,0.3911,0.5623,0.3911,79,0.5623,0.3911,0.5623,0.3911,79,0.5623,0.3911,0.5623
bookmia.07.31,casino_royale,0.733,0.8287,0.2915,0.3447,0.5126,0,251,0.3447,71,0.5126,0.3447,0.5126,0.3447,71,0.5126,0.3447,0.5126,0.3447,71,0.5126,0.3447,0.5126,0.3447,71,0.5126,0.3447,0.5126
bookmia.07.32,casino_royale,0.5385,0.6559,0.3096,0.3654,0.5333,0,219,0.3654,76,0.5333,0.3654,0.5333,0.3654,76,0.5333,0.3654,0.5333,0.3654,76,0.5333,0.3654,0.5333,0.3654,76,0.5333,0.3654,0.5333
bookmia.07.37,casino_royale,0.3821,0.538,0.3166,0.3349,0.5018,0,253,0.3349,71,0.5018,0.3349,0.5018,0.3349,71,0.5018,0.3349,0.5018,0.3349,71,0.5018,0.3349,0.5018,0.3349,71,0.5018,0.3349,0.5018
bookmia.07.40,casino_royale,0.6495,0.7733,0.3529,0.3814,0.5522,0,251,0.3814,74,0.5522,0.3814,0.5522,0.3814,74,0.5522,0.3814,0.5522,0.3814,56,0.5448,0.3814,0.5522,0.3814,56,0.5448,0.3814,0.5522
bookmia.07.41,casino_royale,0.699,0.7914,0.3676,0.3835,0.5544,0,250,0.3835,79,0.5544,0.3835,0.5544,0.3835,79,0.5544,0.3835,0.5544,0.3835,79,0.5544,0.3835,0.5544,0.3835,79,0.5544,0.3835,0.5544
bookmia.07.43,casino_royale,0.8307,0.9017,0.2837,0.4021,0.5736,0,236,0.2063,39,0.374,0.2063,0.374,0.4021,76,0.5736,0.4021,0.5736,0.4021,76,0.5736,0.4021,0.5736,0.4021,76,0.5736,0.4021,0.5736
bookmia.07.44,casino_royale,0.2714,0.419,0.3409,0.3571,0.5263,0,249,0.3571,75,0.5263,0.3571,0.5263,0.3571,75,0.5263,0.3571,0.5263,0.3571,75,0.5263,0.3571,0.5263,0.3571,75,0.5263,0.3571,0.5263
bookmia.07.47,casino_royale,0.2132,0.4103,0.2376,0.3553,0.5169,0,253,0.3503,69,0.5169,0.3503,0.5169,0.3503,69,0.5169,0.3503,0.5169,0.3503,69,0.5169,0.3503,0.5169,0.3503,69,0.5169,0.3553,0.5169
bookmia.07.49,casino_royale,0.0,0.2427,0.3095,0.3636,0.5333,0,248,0.2344,49,0.4296,0.2344,0.4296,0.3636,76,0.5333,0.3636,0.5333,0.3636,76,0.5333,0.3636,0.5333,0.3636,76,0.5333,0.3636,0.5333
bookmia.07.53,casino_royale,0.3019,0.4562,0.3179,0.3396,0.5053,0,255,0.3396,72,0.5053,0.3396,0.5053,0.3396,72,0.5053,0.3396,0.5053,0.3396,72,0.5053,0.3396,0.5053,0.3396,72,0.5053,0.3396,0.5053
bookmia.07.54,casino_royale,0.7854,0.8798,0.157,0.3242,0.4897,0,248,0.1507,33,0.2986,0.1507,0.2986,0.3242,71,0.4897,0.3242,0.4897,0.3242,71,0.4897,0.3242,0.4897,0.3242,71,0.4897,0.3242,0.4897
bookmia.07.55,casino_royale,0.3235,0.4382,0.3639,0.3922,0.5614,0,254,0.3922,80,0.5614,0.3922,0.5614,0.3922,80,0.5614,0.3922,0.5614,0.3922,80,0.5614,0.3922,0.5614,0.3922,80,0.5614,0.3922,0.5614
bookmia.07.56,casino_royale,0.6965,0.8209,0.2032,0.3383,0.5056,0,250,0.1542,31,0.3077,0.1542,0.3077,0.3383,68,0.5056,0.3383,0.5056,0.3383,68,0.5056,0.3383,0.5056,0.3383,68,0.5056,0.3383,0.5056
bookmia.07.57,casino_royale,0.0,0.1662,0.333,0.3623,0.5319,0,254,0.3623,75,0.5319,0.3623,0.5319,0.3623,75,0.5319,0.3623,0.5319,0.3623,75,0.5319,0.3623,0.5319,0.3623,75,0.5319,0.3623,0.5319
bookmia.07.59,casino_royale,0.7828,0.8715,0.0602,0.3348,0.5017,0,66,0.0,14,0.1948,0.0,0.1948,0.2308,51,0.3986,0.2353,0.3986,0.3348,74,0.5017,0.3348,0.5017,0.3348,74,0.5017,0.3348,0.5017
bookmia.07.61,casino_royale,0.0,0.1453,0.1493,0.194,0.3529,0,238,0.0995,20,0.2246,0.0995,0.2246,0.1692,34,0.3309,0.1692,0.3309,0.1692,34,0.3223,0.1692,0.3382,0.1294,26,0.2021,0.194,0.3529
bookmia.07.62,casino_royale,0.481,0.6576,0.2391,0.3429,0.5088,0,189,0.3429,72,0.5088,0.3429,0.5088,0.3429,72,0.5088,0.3429,0.5088,0.3429,72,0.5088,0.3429,0.5088,0.3429,72,0.5088,0.3429,0.5088
bookmia.07.63,casino_royale,0.5707,0.6856,0.2285,0.3889,0.56,0,162,0.0,9,0.1935,0.0,0.1935,0.3889,77,0.56,0.3889,0.56,0.3889,77,0.56,0.3889,0.56,0.3889,77,0.56,0.3889,0.56
bookmia.07.66,casino_royale,0.277,0.4182,0.2727,0.3474,0.5139,0,240,0.3474,74,0.5139,0.3474,0.5139,0.3474,74,0.5139,0.3474,0.5139,0.3474,74,0.5139,0.3474,0.5139,0.3474,74,0.5139,0.3474,0.5139
bookmia.07.70,casino_royale,0.5816,0.7278,0.1401,0.3673,0.5373,0,111,0.3673,72,0.5373,0.3673,0.5373,0.3673,72,0.5373,0.3673,0.5373,0.3673,72,0.5373,0.3673,0.5373,0.3673,72,0.5373,0.3673,0.5373
bookmia.07.72,casino_royale,0.7704,0.8621,0.3431,0.3673,0.5373,0,251,0.3673,72,0.5373,0.3673,0.5373,0.3673,72,0.5373,0.3673,0.5373,0.3673,72,0.5373,0.3673,0.5373,0.3673,72,0.5373,0.3673,0.5373
bookmia.07.73,casino_royale,0.8107,0.8901,0.3347,0.3689,0.539,0,245,0.3689,76,0.539,0.3689,0.539,0.3689,76,0.539,0.3689,0.539,0.3689,76,0.539,0.3689,0.539,0.3689,76,0.539,0.3689,0.539
bookmia.07.77,casino_royale,0.0,0.1364,0.3457,0.3544,0.5233,0,251,0.3544,73,0.5233,0.3544,0.5233,0.3544,73,0.5233,0.3544,0.5233,0.3544,73,0.5233,0.3544,0.5233,0.3544,73,0.5233,0.3544,0.5233
bookmia.07.80,casino_royale,0.7756,0.8736,0.3482,0.3756,0.5461,0,252,0.3707,76,0.5409,0.3707,0.5409,0.3707,76,0.5409,0.3707,0.5409,0.3707,76,0.5409,0.3756,0.5409,0.3659,75,0.5461,0.3756,0.5461
